run_id,settlement_id,payment_id,order_id,type,amount,fee,tax,debit,credit,net_amount,currency,settled_at,unpacked_status,variance_category
RUN-SEED-mt4l32y2,setl_DGlQ109os78Ec,pay_N0920266,order_MOCK_10266,payment,28186,563.72,101.47,665.19,28186,27520.81,INR,2026-08-19T09:00:00.000Z,pending,mdr_fee
RUN-SEED-mt4l32y2,setl_DGlQ109os78Ec,pay_N0920267,order_MOCK_10267,payment,23424,468.48,84.33,552.81,23424,22871.19,INR,2026-08-19T09:00:00.000Z,pending,mdr_fee
RUN-SEED-mt4l32y2,setl_DGlQ109os78Ec,pay_N0920268,order_MOCK_10268,payment,35218,704.36,126.78,831.14,35218,34386.86,INR,2026-08-19T09:00:00.000Z,pending,mdr_fee
RUN-SEED-mt4l32y2,setl_DGlQ109os78Ec,pay_N0920269,order_MOCK_10269,payment,22094,441.88,79.54,521.42,22094,21572.58,INR,2026-08-19T09:00:00.000Z,pending,mdr_fee
RUN-SEED-mt4l32y2,setl_DGlQ109os78Ec,pay_N0920270,order_MOCK_10270,payment,32776,655.52,117.99,773.51,32776,32002.49,INR,2026-08-19T09:00:00.000Z,pending,mdr_fee
RUN-SEED-mt4l32y2,setl_DGlQ109os78Ec,pay_N0920271,order_MOCK_10271,payment,10350,207,37.26,244.26,10350,10105.74,INR,2026-08-19T09:00:00.000Z,pending,mdr_fee
RUN-SEED-mt4l32y2,setl_DGlQ109os78Ec,pay_N0920272,order_MOCK_10272,payment,25871,517.42,93.14,610.56,25871,25260.44,INR,2026-08-19T09:00:00.000Z,pending,mdr_fee
RUN-SEED-mt4l32y2,setl_DGlQ109os78Ec,pay_N0920273,order_MOCK_10273,payment,1827,36.54,6.58,43.12,1827,1783.88,INR,2026-08-19T09:00:00.000Z,pending,mdr_fee
RUN-SEED-mt4l32y2,setl_DGlQ109os78Ec,pay_N0920274,order_MOCK_10274,payment,2947,58.94,10.61,69.55,2947,2877.45,INR,2026-08-19T09:00:00.000Z,pending,mdr_fee
RUN-SEED-mt4l32y2,setl_DGlQ109os78Ec,pay_N0920275,order_MOCK_10275,payment,2976,59.52,10.71,70.23,2976,2905.77,INR,2026-08-19T09:00:00.000Z,pending,mdr_fee
RUN-SEED-mt4l32y2,setl_DGlQ109os78Ec,pay_N0920276,order_MOCK_10276,payment,35300,706,127.08,833.08,35300,34466.92,INR,2026-08-19T09:00:00.000Z,pending,mdr_fee
RUN-SEED-mt4l32y2,setl_DGlQ109os78Ec,pay_N0920277,order_MOCK_10277,payment,4881,97.62,17.57,115.19,4881,4765.81,INR,2026-08-19T09:00:00.000Z,pending,mdr_fee
RUN-SEED-mt4l32y2,setl_DGlQ109os78Ec,pay_N0920278,order_MOCK_10278,payment,30406,608.12,109.46,717.58,30406,29688.42,INR,2026-08-19T09:00:00.000Z,pending,mdr_fee
RUN-SEED-mt4l32y2,setl_DGlQ109os78Ec,pay_N0920279,order_MOCK_10279,payment,35403,708.06,127.45,835.51,35403,34567.49,INR,2026-08-19T09:00:00.000Z,pending,mdr_fee
RUN-SEED-mt4l32y2,setl_DGlQ109os78Ec,pay_N0920280,order_MOCK_10280,payment,21295,425.9,76.66,502.56,21295,20792.44,INR,2026-08-19T09:00:00.000Z,pending,mdr_fee
RUN-SEED-mt4l32y2,setl_DGlQ109os78Ec,pay_N0920281,order_MOCK_10281,payment,30096,601.92,108.35,710.27,30096,29385.73,INR,2026-08-19T09:00:00.000Z,pending,mdr_fee
RUN-SEED-mt4l32y2,setl_DGlQ109os78Ec,pay_N0920282,order_MOCK_10282,payment,23084,461.68,83.1,544.78,23084,22539.22,INR,2026-08-19T09:00:00.000Z,pending,mdr_fee
RUN-SEED-mt4l32y2,setl_DGlQ109os78Ec,pay_N0920283,order_MOCK_10283,payment,3991,79.82,14.37,94.19,3991,3896.81,INR,2026-08-19T09:00:00.000Z,pending,mdr_fee
RUN-SEED-mt4l32y2,setl_DGlQ109os78Ec,pay_N0920284,order_MOCK_10284,payment,35347,706.94,127.25,834.19,35347,34512.81,INR,2026-08-19T09:00:00.000Z,pending,mdr_fee
RUN-SEED-mt4l32y2,setl_DGlQ109os78Ec,pay_N0920285,order_MOCK_10285,payment,30064,601.28,108.23,709.51,30064,29354.49,INR,2026-08-19T09:00:00.000Z,pending,mdr_fee
RUN-SEED-mt4l32y2,setl_DGlQ109os78Ec,pay_N0920286,order_MOCK_10286,payment,9594,191.88,34.54,226.42,9594,9367.58,INR,2026-08-19T09:00:00.000Z,pending,mdr_fee
RUN-SEED-mt4l32y2,setl_DGlQ109os78Ec,pay_N0920287,order_MOCK_10287,payment,26493,529.86,95.37,625.23,26493,25867.77,INR,2026-08-19T09:00:00.000Z,pending,mdr_fee
RUN-SEED-mt4l32y2,setl_DGlQ109os78Ec,pay_N0920288,order_MOCK_10288,payment,5803,116.06,20.89,136.95,5803,5666.05,INR,2026-08-19T09:00:00.000Z,pending,mdr_fee
RUN-SEED-mt4l32y2,setl_DGlQ109os78Ec,pay_N0920289,order_MOCK_10289,payment,24829,496.58,89.38,585.96,24829,24243.04,INR,2026-08-19T09:00:00.000Z,pending,mdr_fee
RUN-SEED-mt4l32y2,setl_DGlQ109os78Ec,pay_N0920290,order_MOCK_10290,payment,10963,219.26,39.47,258.73,10963,10704.27,INR,2026-08-19T09:00:00.000Z,pending,mdr_fee
RUN-SEED-mt4l32y2,setl_DGlQ110os78Ec,pay_N0920291,order_MOCK_10291,payment,30665,613.3,110.39,723.69,30665,29941.31,INR,2026-08-21T09:00:00.000Z,pending,mdr_fee
RUN-SEED-mt4l32y2,setl_DGlQ110os78Ec,pay_N0920292,order_MOCK_10292,payment,15005,300.1,54.02,354.12,15005,14650.88,INR,2026-08-21T09:00:00.000Z,pending,mdr_fee
RUN-SEED-mt4l32y2,setl_DGlQ110os78Ec,pay_N0920293,order_MOCK_10293,payment,7671,153.42,27.62,181.04,7671,7489.96,INR,2026-08-21T09:00:00.000Z,pending,mdr_fee
RUN-SEED-mt4l32y2,setl_DGlQ110os78Ec,pay_N0920294,order_MOCK_10294,payment,8957,179.14,32.25,211.39,8957,8745.61,INR,2026-08-21T09:00:00.000Z,pending,mdr_fee
RUN-SEED-mt4l32y2,setl_DGlQ110os78Ec,pay_N0920295,order_MOCK_10295,payment,36957,739.14,133.05,872.19,36957,36084.81,INR,2026-08-21T09:00:00.000Z,pending,mdr_fee
RUN-SEED-mt4l32y2,setl_DGlQ110os78Ec,pay_N0920296,order_MOCK_10296,payment,35285,705.7,127.03,832.73,35285,34452.27,INR,2026-08-21T09:00:00.000Z,pending,mdr_fee
RUN-SEED-mt4l32y2,setl_DGlQ110os78Ec,pay_N0920297,order_MOCK_10297,payment,35347,706.94,127.25,834.19,35347,34512.81,INR,2026-08-21T09:00:00.000Z,pending,mdr_fee
RUN-SEED-mt4l32y2,setl_DGlQ110os78Ec,pay_N0920298,order_MOCK_10298,payment,6564,131.28,23.63,154.91,6564,6409.09,INR,2026-08-21T09:00:00.000Z,pending,mdr_fee
RUN-SEED-mt4l32y2,setl_DGlQ110os78Ec,pay_N0920299,order_MOCK_10299,payment,4483,89.66,16.14,105.8,4483,4377.2,INR,2026-08-21T09:00:00.000Z,pending,mdr_fee
RUN-SEED-mt4l32y2,setl_DGlQ110os78Ec,pay_N0920300,order_MOCK_10300,refund,-37951,0,0,37951,0,-37951,INR,2026-08-21T09:00:00.000Z,pending,refund_deduction
RUN-SEED-mt4l32y2,setl_DGlQ110os78Ec,pay_N0920301,order_MOCK_10301,payment,35474,709.48,127.71,837.19,35474,34636.81,INR,2026-08-21T09:00:00.000Z,pending,mdr_fee
RUN-SEED-mt4l32y2,setl_DGlQ110os78Ec,pay_N0920302,order_MOCK_10302,payment,14771,295.42,53.18,348.6,14771,14422.4,INR,2026-08-21T09:00:00.000Z,pending,mdr_fee
RUN-SEED-mt4l32y2,setl_DGlQ110os78Ec,pay_N0920303,order_MOCK_10303,payment,9575,191.5,34.47,225.97,9575,9349.03,INR,2026-08-21T09:00:00.000Z,pending,mdr_fee
RUN-SEED-mt4l32y2,setl_DGlQ110os78Ec,pay_N0920304,order_MOCK_10304,payment,9969,199.38,35.89,235.27,9969,9733.73,INR,2026-08-21T09:00:00.000Z,pending,mdr_fee
RUN-SEED-mt4l32y2,setl_DGlQ110os78Ec,pay_N0920305,order_MOCK_10305,payment,6222,124.44,22.4,146.84,6222,6075.16,INR,2026-08-21T09:00:00.000Z,pending,mdr_fee
RUN-SEED-mt4l32y2,setl_DGlQ110os78Ec,pay_N0920306,order_MOCK_10306,payment,30896,617.92,111.23,729.15,30896,30166.85,INR,2026-08-21T09:00:00.000Z,pending,mdr_fee
RUN-SEED-mt4l32y2,setl_DGlQ110os78Ec,pay_N0920307,order_MOCK_10307,payment,25157,503.14,90.57,593.71,25157,24563.29,INR,2026-08-21T09:00:00.000Z,pending,mdr_fee
RUN-SEED-mt4l32y2,setl_DGlQ110os78Ec,pay_N0920308,order_MOCK_10308,payment,1734,34.68,6.24,40.92,1734,1693.08,INR,2026-08-21T09:00:00.000Z,pending,mdr_fee
RUN-SEED-mt4l32y2,setl_DGlQ110os78Ec,pay_N0920309,order_MOCK_10309,payment,16832,336.64,60.6,397.24,16832,16434.76,INR,2026-08-21T09:00:00.000Z,pending,mdr_fee
RUN-SEED-mt4l32y2,setl_DGlQ110os78Ec,pay_N0920310,order_MOCK_10310,payment,30848,616.96,111.05,728.01,30848,30119.99,INR,2026-08-21T09:00:00.000Z,pending,mdr_fee
RUN-SEED-mt4l32y2,setl_DGlQ110os78Ec,pay_N0920311,order_MOCK_10311,payment,9801,196.02,35.28,231.3,9801,9569.7,INR,2026-08-21T09:00:00.000Z,pending,mdr_fee
RUN-SEED-mt4l32y2,setl_DGlQ110os78Ec,pay_N0920312,order_MOCK_10312,payment,31977,639.54,115.12,754.66,31977,31222.34,INR,2026-08-21T09:00:00.000Z,pending,mdr_fee
RUN-SEED-mt4l32y2,setl_DGlQ110os78Ec,pay_N0920313,order_MOCK_10313,payment,20511,410.22,73.84,484.06,20511,20026.94,INR,2026-08-21T09:00:00.000Z,pending,mdr_fee
RUN-SEED-mt4l32y2,setl_DGlQ110os78Ec,pay_N0920314,order_MOCK_10314,payment,2694,53.88,9.7,63.58,2694,2630.42,INR,2026-08-21T09:00:00.000Z,pending,mdr_fee
RUN-SEED-mt4l32y2,setl_DGlQ110os78Ec,pay_N0920315,order_MOCK_10315,payment,26206,524.12,94.34,618.46,26206,25587.54,INR,2026-08-21T09:00:00.000Z,pending,mdr_fee
RUN-SEED-mt4l32y2,setl_DGlQ110os78Ec,pay_N0920316,order_MOCK_10316,payment,34106,682.12,122.78,804.9,34106,33301.1,INR,2026-08-21T09:00:00.000Z,pending,mdr_fee
RUN-SEED-mt4l32y2,setl_DGlQ110os78Ec,pay_N0920317,order_MOCK_10317,payment,7390,147.8,26.6,174.4,7390,7215.6,INR,2026-08-21T09:00:00.000Z,pending,mdr_fee
RUN-SEED-mt4l32y2,setl_DGlQ110os78Ec,pay_N0920318,order_MOCK_10318,payment,3254,65.08,11.71,76.79,3254,3177.21,INR,2026-08-21T09:00:00.000Z,pending,mdr_fee
RUN-SEED-mt4l32y2,setl_DGlQ110os78Ec,pay_N0920319,order_MOCK_10319,payment,10338,206.76,37.22,243.98,10338,10094.02,INR,2026-08-21T09:00:00.000Z,pending,mdr_fee
RUN-SEED-mt4l32y2,setl_DGlQ110os78Ec,pay_N0920320,order_MOCK_10320,payment,3160,63.2,11.38,74.58,3160,3085.42,INR,2026-08-21T09:00:00.000Z,pending,mdr_fee
RUN-SEED-mt4l32y2,setl_DGlQ110os78Ec,pay_N0920321,order_MOCK_10321,payment,19714,394.28,70.97,465.25,19714,19248.75,INR,2026-08-21T09:00:00.000Z,pending,mdr_fee
RUN-SEED-mt4l32y2,setl_DGlQ110os78Ec,pay_N0920322,order_MOCK_10322,payment,28034,560.68,100.92,661.6,28034,27372.4,INR,2026-08-21T09:00:00.000Z,pending,mdr_fee
RUN-SEED-mt4l32y2,setl_DGlQ110os78Ec,pay_N0920323,order_MOCK_10323,payment,10199,203.98,36.72,240.7,10199,9958.3,INR,2026-08-21T09:00:00.000Z,pending,mdr_fee
RUN-SEED-mt4l32y2,setl_DGlQ110os78Ec,pay_N0920324,order_MOCK_10324,payment,36445,728.9,131.2,860.1,36445,35584.9,INR,2026-08-21T09:00:00.000Z,pending,mdr_fee
RUN-SEED-mt4l32y2,setl_DGlQ110os78Ec,pay_N0920325,order_MOCK_10325,payment,36786,735.72,132.43,868.15,36786,35917.85,INR,2026-08-21T09:00:00.000Z,pending,mdr_fee
RUN-SEED-mt4l32y2,setl_DGlQ110os78Ec,pay_N0920326,order_MOCK_10326,payment,8751,175.02,31.5,206.52,8751,8544.48,INR,2026-08-21T09:00:00.000Z,pending,mdr_fee
RUN-SEED-mt4l32y2,setl_DGlQ111os78Ec,pay_N0920327,order_MOCK_10327,payment,33723,674.46,121.4,795.86,33723,32927.14,INR,2026-08-23T09:00:00.000Z,pending,mdr_fee
RUN-SEED-mt4l32y2,setl_DGlQ111os78Ec,pay_N0920328,order_MOCK_10328,payment,36371,727.42,130.94,858.36,36371,35512.64,INR,2026-08-23T09:00:00.000Z,pending,mdr_fee
RUN-SEED-mt4l32y2,setl_DGlQ111os78Ec,pay_N0920329,order_MOCK_10329,payment,17526,350.52,63.09,413.61,17526,17112.39,INR,2026-08-23T09:00:00.000Z,pending,mdr_fee
RUN-SEED-mt4l32y2,setl_DGlQ111os78Ec,pay_N0920330,order_MOCK_10330,payment,34238,684.76,123.26,808.02,34238,33429.98,INR,2026-08-23T09:00:00.000Z,pending,mdr_fee
RUN-SEED-mt4l32y2,setl_DGlQ111os78Ec,pay_N0920331,order_MOCK_10331,payment,7049,140.98,25.38,166.36,7049,6882.64,INR,2026-08-23T09:00:00.000Z,pending,mdr_fee
RUN-SEED-mt4l32y2,setl_DGlQ111os78Ec,pay_N0920332,order_MOCK_10332,payment,33240,664.8,119.66,784.46,33240,32455.54,INR,2026-08-23T09:00:00.000Z,pending,mdr_fee
RUN-SEED-mt4l32y2,setl_DGlQ111os78Ec,pay_N0920333,order_MOCK_10333,payment,27094,541.88,97.54,639.42,27094,26454.58,INR,2026-08-23T09:00:00.000Z,pending,mdr_fee
RUN-SEED-mt4l32y2,setl_DGlQ111os78Ec,pay_N0920334,order_MOCK_10334,payment,25943,518.86,93.39,612.25,25943,25330.75,INR,2026-08-23T09:00:00.000Z,pending,mdr_fee
RUN-SEED-mt4l32y2,setl_DGlQ111os78Ec,pay_N0920335,order_MOCK_10335,payment,2377,47.54,8.56,56.1,2377,2320.9,INR,2026-08-23T09:00:00.000Z,pending,mdr_fee
RUN-SEED-mt4l32y2,setl_DGlQ111os78Ec,pay_N0920336,order_MOCK_10336,payment,4637,92.74,16.69,109.43,4637,4527.57,INR,2026-08-23T09:00:00.000Z,pending,mdr_fee
RUN-SEED-mt4l32y2,setl_DGlQ111os78Ec,pay_N0920337,order_MOCK_10337,payment,11333,226.66,40.8,267.46,11333,11065.54,INR,2026-08-23T09:00:00.000Z,pending,mdr_fee
RUN-SEED-mt4l32y2,setl_DGlQ111os78Ec,pay_N0920338,order_MOCK_10338,refund,-17965,0,0,17965,0,-17965,INR,2026-08-23T09:00:00.000Z,pending,refund_deduction
RUN-SEED-mt4l32y2,setl_DGlQ111os78Ec,pay_N0920339,order_MOCK_10339,payment,4650,93,16.74,109.74,4650,4540.26,INR,2026-08-23T09:00:00.000Z,pending,mdr_fee
RUN-SEED-mt4l32y2,setl_DGlQ111os78Ec,pay_N0920340,order_MOCK_10340,refund,-37960,0,0,37960,0,-37960,INR,2026-08-23T09:00:00.000Z,pending,refund_deduction
RUN-SEED-mt4l32y2,setl_DGlQ111os78Ec,pay_N0920341,order_MOCK_10341,payment,9256,185.12,33.32,218.44,9256,9037.56,INR,2026-08-23T09:00:00.000Z,pending,mdr_fee
RUN-SEED-mt4l32y2,setl_DGlQ111os78Ec,pay_N0920342,order_MOCK_10342,payment,20550,411,73.98,484.98,20550,20065.02,INR,2026-08-23T09:00:00.000Z,pending,mdr_fee
RUN-SEED-mt4l32y2,setl_DGlQ111os78Ec,pay_N0920343,order_MOCK_10343,payment,8074,161.48,29.07,190.55,8074,7883.45,INR,2026-08-23T09:00:00.000Z,pending,mdr_fee
RUN-SEED-mt4l32y2,setl_DGlQ111os78Ec,pay_N0920344,order_MOCK_10344,payment,20124,402.48,72.45,474.93,20124,19649.07,INR,2026-08-23T09:00:00.000Z,pending,mdr_fee
RUN-SEED-mt4l32y2,setl_DGlQ111os78Ec,pay_N0920345,order_MOCK_10345,payment,16688,333.76,60.08,393.84,16688,16294.16,INR,2026-08-23T09:00:00.000Z,pending,mdr_fee
RUN-SEED-mt4l32y2,setl_DGlQ111os78Ec,pay_N0920346,order_MOCK_10346,payment,3657,73.14,13.17,86.31,3657,3570.69,INR,2026-08-23T09:00:00.000Z,pending,mdr_fee
RUN-SEED-mt4l32y2,setl_DGlQ111os78Ec,pay_N0920347,order_MOCK_10347,payment,23356,467.12,84.08,551.2,23356,22804.8,INR,2026-08-23T09:00:00.000Z,pending,mdr_fee
RUN-SEED-mt4l32y2,setl_DGlQ111os78Ec,pay_N0920348,order_MOCK_10348,payment,3286,65.72,11.83,77.55,3286,3208.45,INR,2026-08-23T09:00:00.000Z,pending,mdr_fee
RUN-SEED-mt4l32y2,setl_DGlQ111os78Ec,pay_N0920349,order_MOCK_10349,payment,30441,608.82,109.59,718.41,30441,29722.59,INR,2026-08-23T09:00:00.000Z,pending,mdr_fee
RUN-SEED-mt4l32y2,setl_DGlQ111os78Ec,pay_N0920350,order_MOCK_10350,payment,7450,149,26.82,175.82,7450,7274.18,INR,2026-08-23T09:00:00.000Z,pending,mdr_fee
RUN-SEED-mt4l32y2,setl_DGlQ111os78Ec,pay_N0920351,order_MOCK_10351,payment,27032,540.64,97.32,637.96,27032,26394.04,INR,2026-08-23T09:00:00.000Z,pending,mdr_fee
RUN-SEED-mt4l32y2,setl_DGlQ111os78Ec,pay_N0920352,order_MOCK_10352,payment,12329,246.58,44.38,290.96,12329,12038.04,INR,2026-08-23T09:00:00.000Z,pending,mdr_fee
RUN-SEED-mt4l32y2,setl_DGlQ111os78Ec,pay_N0920353,order_MOCK_10353,payment,28855,577.1,103.88,680.98,28855,28174.02,INR,2026-08-23T09:00:00.000Z,pending,mdr_fee
RUN-SEED-mt4l32y2,setl_DGlQ111os78Ec,pay_N0920354,order_MOCK_10354,payment,24475,489.5,88.11,577.61,24475,23897.39,INR,2026-08-23T09:00:00.000Z,pending,mdr_fee
RUN-SEED-mt4l32y2,setl_DGlQ111os78Ec,pay_N0920355,order_MOCK_10355,payment,28619,572.38,103.03,675.41,28619,27943.59,INR,2026-08-23T09:00:00.000Z,pending,mdr_fee
RUN-SEED-mt4l32y2,setl_DGlQ111os78Ec,pay_N0920356,order_MOCK_10356,payment,35672,713.44,128.42,841.86,35672,34830.14,INR,2026-08-23T09:00:00.000Z,pending,mdr_fee
RUN-SEED-mt4l32y2,setl_DGlQ111os78Ec,pay_N0920357,order_MOCK_10357,payment,36797,735.94,132.47,868.41,36797,35928.59,INR,2026-08-23T09:00:00.000Z,pending,mdr_fee
RUN-SEED-mt4l32y2,setl_DGlQ112os78Ec,pay_N0920358,order_MOCK_10358,payment,16859,337.18,60.69,397.87,16859,16461.13,INR,2026-08-25T09:00:00.000Z,pending,mdr_fee
RUN-SEED-mt4l32y2,setl_DGlQ112os78Ec,pay_N0920359,order_MOCK_10359,payment,10889,217.78,39.2,256.98,10889,10632.02,INR,2026-08-25T09:00:00.000Z,pending,mdr_fee
RUN-SEED-mt4l32y2,setl_DGlQ112os78Ec,pay_N0920360,order_MOCK_10360,payment,28412,568.24,102.28,670.52,28412,27741.48,INR,2026-08-25T09:00:00.000Z,pending,mdr_fee
RUN-SEED-mt4l32y2,setl_DGlQ112os78Ec,pay_N0920361,order_MOCK_10361,refund,-36883,0,0,36883,0,-36883,INR,2026-08-25T09:00:00.000Z,pending,refund_deduction
RUN-SEED-mt4l32y2,setl_DGlQ112os78Ec,pay_N0920362,order_MOCK_10362,payment,33550,671,120.78,791.78,33550,32758.22,INR,2026-08-25T09:00:00.000Z,pending,mdr_fee
RUN-SEED-mt4l32y2,setl_DGlQ112os78Ec,pay_N0920363,order_MOCK_10363,payment,5384,107.68,19.38,127.06,5384,5256.94,INR,2026-08-25T09:00:00.000Z,pending,mdr_fee
RUN-SEED-mt4l32y2,setl_DGlQ112os78Ec,pay_N0920364,order_MOCK_10364,payment,29732,594.64,107.04,701.68,29732,29030.32,INR,2026-08-25T09:00:00.000Z,pending,mdr_fee
RUN-SEED-mt4l32y2,setl_DGlQ112os78Ec,pay_N0920365,order_MOCK_10365,payment,29925,598.5,107.73,706.23,29925,29218.77,INR,2026-08-25T09:00:00.000Z,pending,mdr_fee
RUN-SEED-mt4l32y2,setl_DGlQ112os78Ec,pay_N0920366,order_MOCK_10366,payment,14081,281.62,50.69,332.31,14081,13748.69,INR,2026-08-25T09:00:00.000Z,pending,mdr_fee
RUN-SEED-mt4l32y2,setl_DGlQ112os78Ec,pay_N0920367,order_MOCK_10367,payment,26005,520.1,93.62,613.72,26005,25391.28,INR,2026-08-25T09:00:00.000Z,pending,mdr_fee
RUN-SEED-mt4l32y2,setl_DGlQ112os78Ec,pay_N0920368,order_MOCK_10368,payment,13323,266.46,47.96,314.42,13323,13008.58,INR,2026-08-25T09:00:00.000Z,pending,mdr_fee
RUN-SEED-mt4l32y2,setl_DGlQ112os78Ec,pay_N0920369,order_MOCK_10369,payment,14903,298.06,53.65,351.71,14903,14551.29,INR,2026-08-25T09:00:00.000Z,pending,mdr_fee
RUN-SEED-mt4l32y2,setl_DGlQ112os78Ec,pay_N0920370,order_MOCK_10370,payment,22313,446.26,80.33,526.59,22313,21786.41,INR,2026-08-25T09:00:00.000Z,pending,mdr_fee
RUN-SEED-mt4l32y2,setl_DGlQ112os78Ec,pay_N0920371,order_MOCK_10371,payment,20004,400.08,72.01,472.09,20004,19531.91,INR,2026-08-25T09:00:00.000Z,pending,mdr_fee
RUN-SEED-mt4l32y2,setl_DGlQ112os78Ec,pay_N0920372,order_MOCK_10372,payment,31832,636.64,114.6,751.24,31832,31080.76,INR,2026-08-25T09:00:00.000Z,pending,mdr_fee
RUN-SEED-mt4l32y2,setl_DGlQ112os78Ec,pay_N0920373,order_MOCK_10373,payment,16465,329.3,59.27,388.57,16465,16076.43,INR,2026-08-25T09:00:00.000Z,pending,mdr_fee
RUN-SEED-mt4l32y2,setl_DGlQ112os78Ec,pay_N0920374,order_MOCK_10374,payment,31563,631.26,113.63,744.89,31563,30818.11,INR,2026-08-25T09:00:00.000Z,pending,mdr_fee
RUN-SEED-mt4l32y2,setl_DGlQ112os78Ec,pay_N0920375,order_MOCK_10375,payment,20591,411.82,74.13,485.95,20591,20105.05,INR,2026-08-25T09:00:00.000Z,pending,mdr_fee
RUN-SEED-mt4l32y2,setl_DGlQ112os78Ec,pay_N0920376,order_MOCK_10376,payment,13051,261.02,46.98,308,13051,12743,INR,2026-08-25T09:00:00.000Z,pending,mdr_fee
RUN-SEED-mt4l32y2,setl_DGlQ112os78Ec,pay_N0920377,order_MOCK_10377,payment,16010,320.2,57.64,377.84,16010,15632.16,INR,2026-08-25T09:00:00.000Z,pending,mdr_fee
RUN-SEED-mt4l32y2,setl_DGlQ112os78Ec,pay_N0920378,order_MOCK_10378,payment,16856,337.12,60.68,397.8,16856,16458.2,INR,2026-08-25T09:00:00.000Z,pending,mdr_fee
RUN-SEED-mt4l32y2,setl_DGlQ112os78Ec,pay_N0920379,order_MOCK_10379,payment,10158,203.16,36.57,239.73,10158,9918.27,INR,2026-08-25T09:00:00.000Z,pending,mdr_fee
RUN-SEED-mt4l32y2,setl_DGlQ112os78Ec,pay_N0920380,order_MOCK_10380,payment,15706,314.12,56.54,370.66,15706,15335.34,INR,2026-08-25T09:00:00.000Z,pending,mdr_fee
RUN-SEED-mt4l32y2,setl_DGlQ112os78Ec,pay_N0920381,order_MOCK_10381,payment,31226,624.52,112.41,736.93,31226,30489.07,INR,2026-08-25T09:00:00.000Z,pending,mdr_fee
RUN-SEED-mt4l32y2,setl_DGlQ112os78Ec,pay_N0920382,order_MOCK_10382,payment,24721,494.42,89,583.42,24721,24137.58,INR,2026-08-25T09:00:00.000Z,pending,mdr_fee
RUN-SEED-mt4l32y2,setl_DGlQ112os78Ec,pay_N0920383,order_MOCK_10383,payment,5332,106.64,19.2,125.84,5332,5206.16,INR,2026-08-25T09:00:00.000Z,pending,mdr_fee
RUN-SEED-mt4l32y2,setl_DGlQ112os78Ec,pay_N0920384,order_MOCK_10384,payment,34938,698.76,125.78,824.54,34938,34113.46,INR,2026-08-25T09:00:00.000Z,pending,mdr_fee
RUN-SEED-mt4l32y2,setl_DGlQ112os78Ec,pay_N0920385,order_MOCK_10385,payment,7540,150.8,27.14,177.94,7540,7362.06,INR,2026-08-25T09:00:00.000Z,pending,mdr_fee
RUN-SEED-mt4l32y2,setl_DGlQ112os78Ec,pay_N0920386,order_MOCK_10386,payment,19295,385.9,69.46,455.36,19295,18839.64,INR,2026-08-25T09:00:00.000Z,pending,mdr_fee
RUN-SEED-mt4l32y2,setl_DGlQ112os78Ec,pay_N0920387,order_MOCK_10387,refund,-22685,0,0,22685,0,-22685,INR,2026-08-25T09:00:00.000Z,pending,refund_deduction
RUN-SEED-mt4l32y2,setl_DGlQ112os78Ec,pay_N0920388,order_MOCK_10388,payment,20966,419.32,75.48,494.8,20966,20471.2,INR,2026-08-25T09:00:00.000Z,pending,mdr_fee
RUN-SEED-mt4l32y2,setl_DGlQ112os78Ec,pay_N0920389,order_MOCK_10389,payment,2113,42.26,7.61,49.87,2113,2063.13,INR,2026-08-25T09:00:00.000Z,pending,mdr_fee
RUN-SEED-mt4l32y2,setl_DGlQ113os78Ec,pay_N0920390,order_MOCK_10390,payment,1959,39.18,7.05,46.23,1959,1912.77,INR,2026-08-27T09:00:00.000Z,pending,mdr_fee
RUN-SEED-mt4l32y2,setl_DGlQ113os78Ec,pay_N0920391,order_MOCK_10391,payment,6160,123.2,22.18,145.38,6160,6014.62,INR,2026-08-27T09:00:00.000Z,pending,mdr_fee
RUN-SEED-mt4l32y2,setl_DGlQ113os78Ec,pay_N0920392,order_MOCK_10392,payment,24974,499.48,89.91,589.39,24974,24384.61,INR,2026-08-27T09:00:00.000Z,pending,mdr_fee
RUN-SEED-mt4l32y2,setl_DGlQ113os78Ec,pay_N0920393,order_MOCK_10393,payment,20640,412.8,74.3,487.1,20640,20152.9,INR,2026-08-27T09:00:00.000Z,pending,mdr_fee
RUN-SEED-mt4l32y2,setl_DGlQ113os78Ec,pay_N0920394,order_MOCK_10394,payment,34536,690.72,124.33,815.05,34536,33720.95,INR,2026-08-27T09:00:00.000Z,pending,mdr_fee
RUN-SEED-mt4l32y2,setl_DGlQ113os78Ec,pay_N0920395,order_MOCK_10395,payment,6251,125.02,22.5,147.52,6251,6103.48,INR,2026-08-27T09:00:00.000Z,pending,mdr_fee
RUN-SEED-mt4l32y2,setl_DGlQ113os78Ec,pay_N0920396,order_MOCK_10396,refund,-20130,0,0,20130,0,-20130,INR,2026-08-27T09:00:00.000Z,pending,refund_deduction
RUN-SEED-mt4l32y2,setl_DGlQ113os78Ec,pay_N0920397,order_MOCK_10397,payment,18580,371.6,66.89,438.49,18580,18141.51,INR,2026-08-27T09:00:00.000Z,pending,mdr_fee
RUN-SEED-mt4l32y2,setl_DGlQ113os78Ec,pay_N0920398,order_MOCK_10398,payment,22359,447.18,80.49,527.67,22359,21831.33,INR,2026-08-27T09:00:00.000Z,pending,mdr_fee
